titulo_diario;texto_diario;type;by;post_id;post_link;post_message;picture;full_picture;link;link_domain;post_published;post_published_unix;post_published_sql;likes_count_fb;comments_count_fb;reactions_count_fb;shares_count_fb;engagement_fb;comments_retrieved;comments_base;comments_replies;comments_likes_count;texto propio;localizacion_info;genero;tema;temp;modalidad;observaciones;rea_NONE;rea_LIKE;rea_LOVE;rea_WOW;rea_HAHA;rea_SAD;rea_ANGRY;rea_THANKFUL
;;photo;post_page_71339054219;71339054219_10153117128344220;https://www.facebook.com/71339054219/posts/10153117128344220;Juli n Dom¡nguez habl¢ sobre el enfrentamiento con An¡bal Fernandez y las #Elecciones2015;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11828823_10153117128344220_8730450380498659722_n.jpg?oh=69a0dc0ca7027144d7781441e4dc368b&oe=58184945;https://scontent.xx.fbcdn.net/t31.0-8/s720x720/11845033_10153117128344220_8730450380498659722_o.jpg;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153117128344220/?type=3;facebook.com;2015-08-05T23:40:00+0000;1438818000;8/6/2015 1:40:00;104;242;104;18;364;205;195;10;84;;;;;;;;0;104;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153118133544220;https://www.facebook.com/71339054219/posts/10153118133544220;Zaira Nara se mostr¢ muy feliz junto a su enamorado;https://external.xx.fbcdn.net/safe_image.php?d=AQBicwHYcXB1LZEa&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438816078-9eo45fc4oj7jh7kn9bridpc6thqo34i2.jpg&cfs=1&sx=143&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQBe9IpdmJOeBdTl&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438816078-9eo45fc4oj7jh7kn9bridpc6thqo34i2.jpg;http://a.ln.com.ar/1MQ6Zon;a.ln.com.ar;2015-08-05T23:29:06+0000;1438817346;8/6/2015 1:29:06;250;51;250;5;306;47;43;4;41;;;;;;;;0;249;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153118071114220;https://www.facebook.com/71339054219/posts/10153118071114220;¨Qu? opin s de esta puesta en escena?;https://external.xx.fbcdn.net/safe_image.php?d=AQAO1qqa_lsHMJQh&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438806371-udrjnird8chsjkhtel5l4b0pdekk3c98.jpg&cfs=1&sx=182&sy=0&sw=609&sh=609;https://external.xx.fbcdn.net/safe_image.php?d=AQAkG15lEbN369xq&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438806371-udrjnird8chsjkhtel5l4b0pdekk3c98.jpg;http://a.ln.com.ar/1MPEqr7;a.ln.com.ar;2015-08-05T23:12:08+0000;1438816328;8/6/2015 1:12:08;216;47;216;16;279;42;41;1;33;;;;;;;;0;215;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153117025449220;https://www.facebook.com/71339054219/posts/10153117025449220;El director t?cnico de la AFA - Selecci¢n Argentina habl¢ sobre las cr¡ticas a Leo Messi. ¨Est s de acuerdo con Martino? Si fueras Leo  ¨c¢mo reaccionar¡as? Contanos. [http://a.ln.com.ar/1KQAcx4];https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11825701_10153117025449220_1835552179139136479_n.jpg?oh=ca206a465d809a59f5fa4a1dcedf3eb3&oe=582C8E2D;https://scontent.xx.fbcdn.net/t31.0-8/s720x720/11822974_10153117025449220_1835552179139136479_o.jpg;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153117025449220/?type=3;facebook.com;2015-08-05T22:55:38+0000;1438815338;8/6/2015 0:55:38;198;229;198;25;452;203;188;15;110;;;;;;;;0;196;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153118014799220;https://www.facebook.com/71339054219/posts/10153118014799220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQDdruUgiAp6VjqN&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438804703-khq99p3elmhutrtk31rvqo05kihuj95q.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQBp1mgLm0Y5BNdV&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438804703-khq99p3elmhutrtk31rvqo05kihuj95q.jpg;http://a.ln.com.ar/1Iq8nZf;a.ln.com.ar;2015-08-05T22:28:07+0000;1438813687;8/6/2015 0:28:07;1812;297;1812;121;2230;268;150;118;612;;;;;;;;0;1797;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117928294220;https://www.facebook.com/71339054219/posts/10153117928294220;¨Kirchner o Menem?  ¨K?mpfer con Boudou o Rial?;https://external.xx.fbcdn.net/safe_image.php?d=AQB8hq20zaOh1-d8&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438803217-dljmsl0tmskdcij9vkle69bd0pot3lna.jpg&cfs=1&sx=322&sy=0&sw=600&sh=600;https://external.xx.fbcdn.net/safe_image.php?d=AQCpxmx4TXrtbv3Q&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438803217-dljmsl0tmskdcij9vkle69bd0pot3lna.jpg;http://a.ln.com.ar/1gKKKnO;a.ln.com.ar;2015-08-05T21:57:04+0000;1438811824;8/5/2015 23:57:04;381;81;381;23;485;60;37;23;126;;;;;;;;0;377;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153115567119220;https://www.facebook.com/71339054219/posts/10153115567119220;Un d¡a como hoy  pero de 1962  muri¢ Norma Jeane Baker Mortenson  m s conocida como Marilyn Monroe. Era una modelo y actriz estadounidense  considerada una de las m s populares del siglo XX. [http://a.ln.com.ar/1UjmIOP];https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11813370_10153115567119220_8383567988935220146_n.jpg?oh=8d0e8577428b819cc98605fda00131f8&oe=581EEE58;https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11813370_10153115567119220_8383567988935220146_n.jpg?oh=46c2ec7cd274cc7799f74a68802a8d6f&oe=58560955;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153115567119220/?type=3;facebook.com;2015-08-05T21:40:00+0000;1438810800;8/5/2015 23:40:00;527;56;527;285;868;51;46;5;39;;;;;;;;0;522;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117801699220;https://www.facebook.com/71339054219/posts/10153117801699220;Abre en Londres un hotel ambientado con la escenograf¡a de Hogwarts;https://external.xx.fbcdn.net/safe_image.php?d=AQDI9Z-goUQIobx8&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438788682-1v9v02v0057orqshqgnr286a4l3hfu2t.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQD9kXGSvK_0VEXg&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438788682-1v9v02v0057orqshqgnr286a4l3hfu2t.jpg;http://a.ln.com.ar/1IptQS5;a.ln.com.ar;2015-08-05T20:57:07+0000;1438808227;8/5/2015 22:57:07;1794;240;1794;579;2613;238;158;80;141;;;;;;;;0;1766;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153116975739220;https://www.facebook.com/71339054219/posts/10153116975739220;#ConversacionesLN La primera dama bonaerense habl¢ sobre Daniel Scioli  su pasado y su futuro pol¡tico. [http://a.ln.com.ar/1IH7Tx6];https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/11242545_10153116975739220_8430256341121213303_n.jpg?oh=266c92ff6076f9e5cbf12c27f65f981f&oe=581962AD;https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/11242545_10153116975739220_8430256341121213303_n.jpg?oh=e213e36f0ba52bd70843e9813cbb0bcc&oe=582B25A0;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153116975739220/?type=3;facebook.com;2015-08-05T20:40:00+0000;1438807200;8/5/2015 22:40:00;923;2486;923;711;4120;2076;1965;111;2116;;;;;;;;0;912;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117713424220;https://www.facebook.com/71339054219/posts/10153117713424220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQDjKsb8rXTNkbdA&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKZepGLmlO7h32VIa0LrQa9khkeM_aArVG1MAMS42lMMrwrEoWbHks8ORnvEHBfzZSPR5phkE_V6ZQIsZktepD-kkbYlDYU6uDGowBQU6IWGHOr45IT8MvBIGZPWy-cIdDaKwMlNdQy2R_z3RfIHNGP&cfs=1&sx=315&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQBx4--zGkdFGE86&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKZepGLmlO7h32VIa0LrQa9khkeM_aArVG1MAMS42lMMrwrEoWbHks8ORnvEHBfzZSPR5phkE_V6ZQIsZktepD-kkbYlDYU6uDGowBQU6IWGHOr45IT8MvBIGZPWy-cIdDaKwMlNdQy2R_z3RfIHNGP;http://a.ln.com.ar/1Iq4GD4;a.ln.com.ar;2015-08-05T20:17:00+0000;1438805820;8/5/2015 22:17:00;103;53;103;30;186;47;41;6;36;;;;;;;;0;101;0;0;0;0;0;0
El Archivoscopio;;link;post_page_71339054219;71339054219_10153115396649220;https://www.facebook.com/71339054219/posts/10153115396649220;En un d¡a clave para los hinchas de Club Atl?tico River Plate  recordamos el peculiar caso del arquero que  en la definici¢n de un Supercl sico  prefiri¢ confiar m s en el relato radial que en sus ojos.;https://external.xx.fbcdn.net/safe_image.php?d=AQAbOqWQMSht7APk&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKEUJU_GnwnoXS-YwYJU-_tCm0j2S00mh15gF-NrtBhptKS7YAqWwrjcLyYK9w5widnezH72oZy2xk63A3DLst2P4e3VHhYuyjXvc8F0pOeLK6lOtbhEilOor8mSl1mSMhiKR1zblLmlwYio328Yu2o&cfs=1&sx=21&sy=0&sw=376&sh=376;https://external.xx.fbcdn.net/safe_image.php?d=AQB1PgBRHngAfrn5&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKEUJU_GnwnoXS-YwYJU-_tCm0j2S00mh15gF-NrtBhptKS7YAqWwrjcLyYK9w5widnezH72oZy2xk63A3DLst2P4e3VHhYuyjXvc8F0pOeLK6lOtbhEilOor8mSl1mSMhiKR1zblLmlwYio328Yu2o;http://blogs.lanacion.com.ar/archivoscopio/archivoscopio/el-arquero-que-escucho-y-no-vio-un-penal/?utm_source=FB-blog&utm_medium=Cali&utm_campaign=archivoscopio;blogs.lanacion.com.ar;2015-08-05T20:00:00+0000;1438804800;8/5/2015 22:00:00;188;20;188;16;224;20;17;3;26;;;;;;;;0;187;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117664449220;https://www.facebook.com/71339054219/posts/10153117664449220;Elisa Lilita Carri¢ cont¢ que el gobernador bonaerense le dijo una vez que tem¡a por su vida;https://external.xx.fbcdn.net/safe_image.php?d=AQBpT-Mg1Ive4QaO&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLV8oIgqt711bKR4OqP_cFzDMYD9nqN0u-cGtK9FSlkKzL5GBbOO5TBcp1IUe3EkMJ5oQLuHVXDDgp3ipPaF_oOERFXmnMbiHOIrSBMrPjwsopXEukaFUL0TqSsKyZUKKjBWxpyvafudrv2A_XtRgUe&cfs=1&sx=171&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQBZtdk-Y2a248qU&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLV8oIgqt711bKR4OqP_cFzDMYD9nqN0u-cGtK9FSlkKzL5GBbOO5TBcp1IUe3EkMJ5oQLuHVXDDgp3ipPaF_oOERFXmnMbiHOIrSBMrPjwsopXEukaFUL0TqSsKyZUKKjBWxpyvafudrv2A_XtRgUe;http://a.ln.com.ar/1MPv6n1;a.ln.com.ar;2015-08-05T19:49:59+0000;1438804199;8/5/2015 21:49:59;2053;982;2053;785;3820;704;562;142;1094;;;;;;;;0;2022;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153117332414220;https://www.facebook.com/71339054219/posts/10153117332414220;#GirosDiscursivos el ir y venir de Sergio Massa  seg£n pasan los a¤os. [http://a.ln.com.ar/1OQLt1a];https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/11846656_10153117332414220_8683234786034484307_n.jpg?oh=7e40266c39072915e1301aacfbf30c23&oe=585AB07D;https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/11846656_10153117332414220_8683234786034484307_n.jpg?oh=9f4666fc0159d35a4875255d508375a2&oe=58204870;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153117332414220/?type=3;facebook.com;2015-08-05T19:40:01+0000;1438803601;8/5/2015 21:40:01;681;321;681;212;1214;267;206;61;291;;;;;;;;0;673;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117601619220;https://www.facebook.com/71339054219/posts/10153117601619220;Las frases de Cristina Fernandez de Kirchner en la cadena nacional;https://external.xx.fbcdn.net/safe_image.php?d=AQDVgYAyaKOvUz7-&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIdm4FDQI8zKKYmqEmqptVTjOEh_fYprW-1Reja6F8VFjoLJQuYPwtFoqv6cemPmDNiUNYBAF_c0kcpHAd4JlojmZmDN06bVoVlP_PQqQUb4RcOttwFABwcSpWhESbYuudPXhBWa83EW-4KcFEVzYOh&cfs=1&sx=171&sy=0&sw=350&sh=350;https://external.xx.fbcdn.net/safe_image.php?d=AQD9ICokHjesp30U&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIdm4FDQI8zKKYmqEmqptVTjOEh_fYprW-1Reja6F8VFjoLJQuYPwtFoqv6cemPmDNiUNYBAF_c0kcpHAd4JlojmZmDN06bVoVlP_PQqQUb4RcOttwFABwcSpWhESbYuudPXhBWa83EW-4KcFEVzYOh;http://a.ln.com.ar/1IXGBsO;a.ln.com.ar;2015-08-05T19:12:17+0000;1438801937;8/5/2015 21:12:17;1422;2003;1422;1627;5052;1782;1440;342;3483;;;;;;;;0;1406;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153117331854220;https://www.facebook.com/71339054219/posts/10153117331854220;#GirosDiscursivos el ir y venir de Mauricio Macri  seg£n pasan los a¤os. [http://a.ln.com.ar/1OQLt1a];https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/11826072_10153117331854220_2163969909006066944_n.jpg?oh=fddf4e918a1ed9752668d275759cf5a0&oe=5818A304;https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/11826072_10153117331854220_2163969909006066944_n.jpg?oh=273e0f09215f4f3d24e650632224b5a3&oe=585C6409;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153117331854220/?type=3;facebook.com;2015-08-05T18:40:01+0000;1438800001;8/5/2015 20:40:01;489;551;489;169;1209;483;366;117;838;;;;;;;;0;484;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117512719220;https://www.facebook.com/71339054219/posts/10153117512719220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQAM5mB9wcMjPbVT&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLM_mYZMFHOgiiQLLPJzaLLc8LHO_jwHJy5m2vH68Q5YPnWPeFV2eowTIVhQqCdsO54eZosXZRG-c7OsuIJMnS1A_WZZNAG_bBN3CYLIJvqP59NTPxOR616zCZXziKPz_pClBnOhYTbTOOeL2B5Qi_O&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQAIXCdN_SWLz9nC&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLM_mYZMFHOgiiQLLPJzaLLc8LHO_jwHJy5m2vH68Q5YPnWPeFV2eowTIVhQqCdsO54eZosXZRG-c7OsuIJMnS1A_WZZNAG_bBN3CYLIJvqP59NTPxOR616zCZXziKPz_pClBnOhYTbTOOeL2B5Qi_O;http://a.ln.com.ar/1IXn5MV;a.ln.com.ar;2015-08-05T18:33:00+0000;1438799580;8/5/2015 20:33:00;255;84;255;234;573;81;48;33;162;;;;;;;;0;252;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117498069220;https://www.facebook.com/71339054219/posts/10153117498069220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQDw0povM8S1Qjiv&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438799265-190kjkmjla7q6m71ts0c56ji1hsqr67h.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQCPfUd3-RWIuZgS&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438799265-190kjkmjla7q6m71ts0c56ji1hsqr67h.jpg;http://a.ln.com.ar/1IpSTok;a.ln.com.ar;2015-08-05T18:27:55+0000;1438799275;8/5/2015 20:27:55;144;7;144;27;178;5;5;0;1;;;;;;;;0;144;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117422634220;https://www.facebook.com/71339054219/posts/10153117422634220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQAOtkRD8UjonBmO&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438791350-f2930e7vmmoqtbeujn9n5bde4kb8sbeb.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQCfHN1Mwe5PnZ_O&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438791350-f2930e7vmmoqtbeujn9n5bde4kb8sbeb.jpg;http://a.ln.com.ar/1IXsMuv;a.ln.com.ar;2015-08-05T17:57:58+0000;1438797478;8/5/2015 19:57:58;35;45;35;5;85;43;36;7;36;;;;;;;;0;35;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153117307769220;https://www.facebook.com/71339054219/posts/10153117307769220;#GirosDiscursivos el ir y venir de Daniel Scioli  seg£n pasan los a¤os. [http://a.ln.com.ar/1OQLt1a];https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/11826063_10153117307769220_2278963754343100581_n.jpg?oh=fbd06c8fc74e5aac461704b757a4b93f&oe=581E3842;https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/11826063_10153117307769220_2278963754343100581_n.jpg?oh=47357fdacc59967270eed25aa2b67922&oe=585C604F;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153117307769220/?type=3;facebook.com;2015-08-05T17:40:01+0000;1438796401;8/5/2015 19:40:01;247;254;247;209;710;222;182;40;189;;;;;;;;0;244;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117367644220;https://www.facebook.com/71339054219/posts/10153117367644220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQDkCRfl6dcyulAv&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438794564-7d7c1r4qgvdskqivcqalfqfjspsqm20k.jpg&cfs=1&sx=133&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQDDKn5XuCPurzl1&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438794564-7d7c1r4qgvdskqivcqalfqfjspsqm20k.jpg;http://a.ln.com.ar/1eTi9L6;a.ln.com.ar;2015-08-05T17:24:58+0000;1438795498;8/5/2015 19:24:58;1161;1753;1161;950;3864;1422;1143;279;2654;;;;;;;;0;1139;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117327279220;https://www.facebook.com/71339054219/posts/10153117327279220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQBnB2pMxNV9bHnp&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438781851-ju2pkbaj2rtht3nu3q4dqt7c5l0m4fjm.jpg&cfs=1&sx=0&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQCl88_6nxmoTkjS&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438781851-ju2pkbaj2rtht3nu3q4dqt7c5l0m4fjm.jpg;http://a.ln.com.ar/1hjgNuT;a.ln.com.ar;2015-08-05T17:00:59+0000;1438794059;8/5/2015 19:00:59;145;49;145;18;212;36;34;2;83;;;;;;;;0;144;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153117011694220;https://www.facebook.com/71339054219/posts/10153117011694220;#ConversacionesLN La esposa de Sergio Massa habl¢ sobre c¢mo votar¡a en caso de un ballottage entre Daniel Scioli y Mauricio Macri. [http://a.ln.com.ar/1M4TCjl];https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/11796468_10153117011694220_8168450262850559146_n.jpg?oh=90dba1fe80d43f31b32afebf34fbe0a0&oe=5816C670;https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/11796468_10153117011694220_8168450262850559146_n.jpg?oh=f7715475e47c3f57d627516081ce0085&oe=5828F07D;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153117011694220/?type=3;facebook.com;2015-08-05T16:40:01+0000;1438792801;8/5/2015 18:40:01;478;1318;478;134;1930;1190;1084;106;1013;;;;;;;;0;468;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117249004220;https://www.facebook.com/71339054219/posts/10153117249004220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQC5d8mvKv9iR8_d&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIou0pcvMJaA65j6vU5QUSdS09NzPIYedEpiZ1TNiE3TFLx-jzzcghyDewY-FCJi55dZ9HRYHxSTAjxOi2zJ3ELzAiHr39KywqkgC-GVnRFH0Z44KQJh_bWAkN0iMkkn19PGeQP0t0U1e4sGENfS1q4&cfs=1&sx=7&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQD9L1Yp9u-3XHpM&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIou0pcvMJaA65j6vU5QUSdS09NzPIYedEpiZ1TNiE3TFLx-jzzcghyDewY-FCJi55dZ9HRYHxSTAjxOi2zJ3ELzAiHr39KywqkgC-GVnRFH0Z44KQJh_bWAkN0iMkkn19PGeQP0t0U1e4sGENfS1q4;http://a.ln.com.ar/1Ipxmfx;a.ln.com.ar;2015-08-05T16:14:56+0000;1438791296;8/5/2015 18:14:56;617;288;617;333;1238;264;217;47;501;;;;;;;;0;608;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117205439220;https://www.facebook.com/71339054219/posts/10153117205439220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQBMqPpUj7eHoB07&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJASm1YcsDKBaQ-6ipNOHKLhUD-PanKiOib0_EflKaqgO1MFYnFnnMXrwFmnROwmHe7VCC_wzSE1j2cs1Qy3QObMZq0c_E-Tke7UpVJgWf2QRQN1ohq2OVemY6deazvXSt30VlzmwF38niFAxD5jGBw&cfs=1&sx=0&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQBzGprMooMgeX-k&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJASm1YcsDKBaQ-6ipNOHKLhUD-PanKiOib0_EflKaqgO1MFYnFnnMXrwFmnROwmHe7VCC_wzSE1j2cs1Qy3QObMZq0c_E-Tke7UpVJgWf2QRQN1ohq2OVemY6deazvXSt30VlzmwF38niFAxD5jGBw;http://a.ln.com.ar/1hjmqt7;a.ln.com.ar;2015-08-05T15:57:56+0000;1438790276;8/5/2015 17:57:56;37;2;37;2;41;1;1;0;1;;;;;;;;0;36;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153116993854220;https://www.facebook.com/71339054219/posts/10153116993854220;Un 5 de agosto de 2014  luego de 36 a¤os de b£squeda  Estela de Carlotto encontr¢ a su nieto Guido. Esel hijo de Laura  la hija mayor de la titular de Abuelas de Plaza de Mayo - Sitio oficial quien dio a luz cuando estaba en cautiverio durante la £ltima dictadura militar. [http://a.ln.com.ar/1E84MNL];https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/11800420_10153116993854220_4208322874744197236_n.jpg?oh=4a6e3669118c7fba13e990fcf4c6cb88&oe=5829ED0A;https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/11800420_10153116993854220_4208322874744197236_n.jpg?oh=1390add40ce77c1cd6e464fa2476bfb7&oe=585CFD07;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153116993854220/?type=3;facebook.com;2015-08-05T15:40:01+0000;1438789201;8/5/2015 17:40:01;809;655;809;66;1530;557;483;74;1294;;;;;;;;0;803;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153117154094220;https://www.facebook.com/71339054219/posts/10153117154094220;¨Qu? hac¡a  El conejito  la £ltima vez que River gan¢ la Copa?;https://external.xx.fbcdn.net/safe_image.php?d=AQC8C_ArsOJ4Igoj&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438785515-bhim5p1qbb61bbm3k2u0fmb7dnotep96.jpg&cfs=1&sx=70&sy=0&sw=400&sh=400;https://external.xx.fbcdn.net/safe_image.php?d=AQCN2G_ld5id4kPs&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1438785515-bhim5p1qbb61bbm3k2u0fmb7dnotep96.jpg;http://a.ln.com.ar/1eSWqD5;a.ln.com.ar;2015-08-05T15:21:01+0000;1438788061;8/5/2015 17:21:01;290;32;290;19;341;29;16;13;18;;;;;;;;0;286;0;0;0;0;0;0
